transaction_id,customer_id,transaction_time,amount,merchant_category,channel
TXN_007192,CUST_0086,2026-02-14 23:31:00,30.75,Travel,Online
TXN_007193,CUST_0380,2026-03-18 00:44:00,27.36,Shopping,ATM
TXN_007194,CUST_0270,2026-01-06 21:35:00,13.52,Healthcare,POS
TXN_007195,CUST_0158,2026-05-07 11:56:00,161.31,Entertainment,Mobile
TXN_007196,CUST_0255,2026-02-08 20:21:00,111.93,Entertainment,Mobile
TXN_007197,CUST_0144,2026-06-08 11:59:00,31.28,Entertainment,Online
TXN_007198,CUST_0005,2026-01-22 12:25:00,8.41,Electronics,Online
TXN_007199,CUST_0491,2026-02-23 06:02:00,41.52,Healthcare,POS
TXN_007200,CUST_0009,2026-02-06 01:33:00,6.26,Restaurant,Mobile
TXN_007201,CUST_0144,2026-02-23 01:28:00,73.73,Electronics,Mobile
TXN_007202,CUST_0377,2026-05-20 18:56:00,105.71,Shopping,POS
TXN_007203,CUST_0055,2026-04-19 16:17:00,66.57,Grocery,Online
TXN_007204,CUST_0150,2026-05-14 02:19:00,34.6,Utilities,POS
TXN_007205,CUST_0406,2026-05-20 13:12:00,21.53,Healthcare,Mobile
TXN_007206,CUST_0273,2026-01-14 04:46:00,30.32,Shopping,Mobile
TXN_007207,CUST_0345,2026-05-18 18:42:00,53.26,Grocery,POS
TXN_007208,CUST_0161,2026-02-06 16:28:00,90.66,Shopping,POS
TXN_007209,CUST_0469,2026-04-18 11:15:00,14.24,Restaurant,Mobile
TXN_007210,CUST_0093,2026-01-07 12:49:00,41.83,Grocery,Mobile
TXN_007211,CUST_0170,2026-03-27 16:51:00,64.05,Electronics,POS
TXN_007212,CUST_0005,2026-05-25 08:59:00,43.16,Grocery,Mobile
TXN_007213,CUST_0098,2026-06-26 06:07:00,17.34,Shopping,Online
TXN_007214,CUST_0228,2026-06-03 04:55:00,8.49,Electronics,POS
TXN_007215,CUST_0224,2026-03-21 04:50:00,148.0,Healthcare,Mobile
TXN_007216,CUST_0189,2026-06-01 22:51:00,37.48,Healthcare,POS
TXN_007217,CUST_0124,2026-06-05 14:58:00,576.3,Healthcare,Online
TXN_007218,CUST_0146,2026-01-07 23:11:00,9.76,Grocery,Online
TXN_007219,CUST_0282,2026-05-27 11:06:00,118.41,Electronics,Online
TXN_007220,CUST_0482,2026-05-21 00:16:00,62.55,Restaurant,Online
TXN_007221,CUST_0454,2026-04-08 22:16:00,27.89,Grocery,Online
TXN_007222,CUST_0458,2026-05-03 08:41:00,20.93,Grocery,Mobile
TXN_007223,CUST_0484,2026-03-23 02:24:00,49.53,Grocery,Online
TXN_007224,CUST_0426,2026-06-13 10:09:00,33.66,Utilities,ATM
TXN_007225,CUST_0053,2026-01-24 12:03:00,23.91,Healthcare,POS
TXN_007226,CUST_0465,2026-01-26 04:05:00,16.4,Grocery,Mobile
TXN_007227,CUST_0469,2026-01-11 05:02:00,3.47,Healthcare,Online
TXN_007228,CUST_0262,2026-03-06 03:53:00,40.78,Travel,Online
TXN_007229,CUST_0140,2026-03-23 21:37:00,11.38,Entertainment,POS
TXN_007230,CUST_0095,2026-03-25 08:03:00,56.8,Entertainment,POS
TXN_007231,CUST_0290,2026-06-10 06:52:00,17.14,Grocery,POS
TXN_007232,CUST_0500,2026-05-03 19:24:00,170.14,Electronics,Online
TXN_007233,CUST_0046,2026-06-29 20:16:00,16.86,Travel,POS
TXN_007234,CUST_0211,2026-04-27 16:23:00,29.01,Healthcare,Online
TXN_007235,CUST_0247,2026-02-19 07:56:00,35.84,Utilities,Online
TXN_007236,CUST_0483,2026-06-11 03:42:00,10.85,Shopping,POS
TXN_007237,CUST_0156,2026-01-09 09:39:00,7.11,Restaurant,ATM
TXN_007238,CUST_0496,2026-05-09 01:58:00,11.31,Shopping,Online
TXN_007239,CUST_0496,2026-01-16 04:40:00,61.02,Grocery,POS
TXN_007240,CUST_0030,2026-04-25 01:18:00,38.11,Grocery,Online
TXN_007241,CUST_0397,2026-06-05 05:42:00,155.52,Shopping,ATM
TXN_007242,CUST_0321,2026-04-18 21:35:00,65.45,Electronics,POS
TXN_007243,CUST_0414,2026-03-24 16:29:00,50.9,Electronics,POS
TXN_007244,CUST_0018,2026-01-21 00:31:00,8.28,Entertainment,POS
TXN_007245,CUST_0376,2026-02-20 09:50:00,36.99,Restaurant,POS
TXN_007246,CUST_0263,2026-05-14 21:17:00,56.83,Entertainment,Online
TXN_007247,CUST_0005,2026-03-11 13:19:00,29.03,Shopping,Online
TXN_007248,CUST_0118,2026-03-24 00:37:00,50.74,Electronics,POS
TXN_007249,CUST_0138,2026-05-29 07:21:00,196.29,Utilities,Mobile
TXN_007250,CUST_0313,2026-04-19 16:32:00,24.46,Healthcare,Online
TXN_007251,CUST_0371,2026-02-16 05:25:00,70.16,Utilities,Online
TXN_007252,CUST_0473,2026-05-16 20:16:00,4.62,Entertainment,Online
TXN_007253,CUST_0089,2026-06-13 10:05:00,44.29,Healthcare,POS
TXN_007254,CUST_0294,2026-03-03 12:06:00,20.01,Grocery,Online
TXN_007255,CUST_0279,2026-01-14 13:31:00,95.4,Entertainment,Online
TXN_007256,CUST_0298,2026-06-26 05:46:00,47.22,Grocery,POS
TXN_007257,CUST_0498,2026-05-18 11:33:00,530.55,Entertainment,POS
TXN_007258,CUST_0141,2026-03-18 14:03:00,95.44,Electronics,POS
TXN_007259,CUST_0209,2026-02-03 07:01:00,22.63,Grocery,Online
TXN_007260,CUST_0320,2026-05-11 19:52:00,33.98,Grocery,ATM
TXN_007261,CUST_0156,2026-05-21 00:17:00,83.92,Utilities,POS
TXN_007262,CUST_0068,2026-06-14 19:34:00,57.99,Travel,ATM
TXN_007263,CUST_0169,2026-04-29 08:46:00,88.75,Utilities,Mobile
TXN_007264,CUST_0052,2026-06-25 18:05:00,8.06,Grocery,Mobile
TXN_007265,CUST_0300,2026-06-07 22:26:00,8.23,Electronics,Online
TXN_007266,CUST_0121,2026-01-22 11:49:00,20.53,Restaurant,ATM
TXN_007267,CUST_0139,2026-05-12 15:55:00,207.23,Restaurant,Mobile
TXN_007268,CUST_0323,2026-05-18 21:29:00,54.57,Entertainment,Mobile
TXN_007269,CUST_0436,2026-06-21 04:41:00,14.27,Grocery,Online
TXN_007270,CUST_0339,2026-04-08 23:45:00,94.92,Entertainment,Online
TXN_007271,CUST_0368,2026-01-21 11:22:00,120.32,Grocery,Mobile
TXN_007272,CUST_0305,2026-04-13 19:59:00,124.92,Entertainment,Online
TXN_007273,CUST_0024,2026-05-17 07:42:00,91.34,Grocery,Online
TXN_007274,CUST_0382,2026-01-24 09:23:00,17.49,Electronics,ATM
TXN_007275,CUST_0266,2026-06-15 12:54:00,17.53,Utilities,Online
TXN_007276,CUST_0375,2026-04-29 17:45:00,5.11,Shopping,POS
TXN_007277,CUST_0007,2026-03-25 21:20:00,18.28,Travel,Online
TXN_007278,CUST_0083,2026-06-24 17:14:00,19.81,Utilities,Mobile
TXN_007279,CUST_0031,2026-06-05 17:38:00,32.15,Healthcare,Mobile
TXN_007280,CUST_0018,2026-02-03 11:28:00,31.39,Restaurant,Mobile
TXN_007281,CUST_0153,2026-04-17 01:54:00,10.35,Restaurant,POS
TXN_007282,CUST_0339,2026-01-12 15:21:00,97.59,Healthcare,Mobile
TXN_007283,CUST_0165,2026-03-11 01:30:00,27.75,Grocery,Online
TXN_007284,CUST_0087,2026-03-20 23:33:00,15.18,Restaurant,Online
TXN_007285,CUST_0280,2026-04-27 20:23:00,112.76,Entertainment,Online
TXN_007286,CUST_0498,2026-03-28 23:52:00,7.97,Shopping,POS
TXN_007287,CUST_0131,2026-01-06 00:52:00,12.78,Utilities,ATM
TXN_007288,CUST_0009,2026-03-19 20:51:00,9.02,Restaurant,ATM
TXN_007289,CUST_0497,2026-05-02 14:46:00,14.21,Travel,Online
TXN_007290,CUST_0111,2026-03-16 16:40:00,92.09,Grocery,Online
TXN_007291,CUST_0282,2026-04-24 12:40:00,52.33,Restaurant,ATM
TXN_007292,CUST_0082,2026-03-15 05:48:00,9.97,Entertainment,Online
TXN_007293,CUST_0429,2026-04-25 09:49:00,24.44,Utilities,POS
TXN_007294,CUST_0457,2026-06-24 19:49:00,43.82,Restaurant,ATM
TXN_007295,CUST_0399,2026-06-11 16:50:00,79.21,Utilities,Online
TXN_007296,CUST_0040,2026-06-09 11:54:00,54.28,Entertainment,ATM
TXN_007297,CUST_0180,2026-05-26 04:32:00,22.92,Restaurant,Mobile
TXN_007298,CUST_0207,2026-02-26 04:42:00,115.28,Entertainment,Mobile
TXN_007299,CUST_0451,2026-03-14 11:49:00,63.87,Entertainment,Online
TXN_007300,CUST_0334,2026-03-24 08:09:00,4.08,Restaurant,Online
TXN_007301,CUST_0013,2026-04-25 11:13:00,41.17,Utilities,POS
TXN_007302,CUST_0394,2026-03-06 01:15:00,52.49,Grocery,Mobile
TXN_007303,CUST_0371,2026-06-24 09:48:00,36.05,Healthcare,Online
TXN_007304,CUST_0391,2026-03-07 07:38:00,26.73,Restaurant,POS
TXN_007305,CUST_0023,2026-06-04 23:02:00,7.95,Healthcare,Mobile
TXN_007306,CUST_0041,2026-05-26 03:53:00,32.37,Travel,Online
TXN_007307,CUST_0099,2026-05-25 20:03:00,30.09,Healthcare,POS
TXN_007308,CUST_0473,2026-04-19 19:13:00,14.97,Entertainment,POS
TXN_007309,CUST_0017,2026-02-13 08:25:00,199.87,Utilities,Online
TXN_007310,CUST_0416,2026-06-03 11:20:00,32.1,Entertainment,POS
TXN_007311,CUST_0334,2026-01-05 09:00:00,69.08,Entertainment,POS
TXN_007312,CUST_0251,2026-04-27 01:34:00,10.81,Healthcare,Mobile
TXN_007313,CUST_0211,2026-04-01 10:30:00,215.56,Shopping,Mobile
TXN_007314,CUST_0303,2026-01-11 05:22:00,59.61,Grocery,Online
TXN_007315,CUST_0197,2026-04-02 22:11:00,16.52,Restaurant,Online
TXN_007316,CUST_0199,2026-06-07 04:01:00,31.46,Shopping,POS
TXN_007317,CUST_0072,2026-02-28 09:58:00,69.28,Restaurant,Online
TXN_007318,CUST_0261,2026-03-18 08:50:00,38.26,Electronics,Online
TXN_007319,CUST_0208,2026-05-23 14:15:00,65.08,Utilities,Online
TXN_007320,CUST_0197,2026-05-15 21:58:00,33.6,Entertainment,Online
TXN_007321,CUST_0133,2026-02-25 23:24:00,56.93,Entertainment,POS
TXN_007322,CUST_0194,2026-01-03 20:09:00,22.91,Entertainment,POS
TXN_007323,CUST_0069,2026-04-04 06:42:00,12.69,Entertainment,POS
TXN_007324,CUST_0256,2026-06-23 07:30:00,20.36,Shopping,Mobile
TXN_007325,CUST_0072,2026-01-13 14:47:00,54.62,Shopping,Online
TXN_007326,CUST_0070,2026-01-04 13:17:00,43.99,Travel,POS
TXN_007327,CUST_0259,2026-04-19 14:29:00,36.81,Shopping,Online
TXN_007328,CUST_0489,2026-01-25 18:04:00,8.26,Utilities,POS
TXN_007329,CUST_0043,2026-03-03 07:06:00,6.08,Healthcare,Online
TXN_007330,CUST_0194,2026-02-11 11:37:00,16.18,Healthcare,POS
TXN_007331,CUST_0091,2026-05-07 08:44:00,39.47,Utilities,POS
TXN_007332,CUST_0089,2026-02-20 16:28:00,73.61,Entertainment,Online
TXN_007333,CUST_0159,2026-01-11 00:26:00,30.09,Travel,POS
TXN_007334,CUST_0056,2026-02-22 00:36:00,5.94,Restaurant,Online
TXN_007335,CUST_0036,2026-04-22 18:56:00,12.59,Entertainment,POS
TXN_007336,CUST_0397,2026-04-22 19:34:00,39.29,Utilities,Online
TXN_007337,CUST_0118,2026-01-13 06:44:00,41.48,Healthcare,Mobile
TXN_007338,CUST_0129,2026-03-11 05:27:00,24.1,Utilities,POS
TXN_007339,CUST_0331,2026-04-04 12:54:00,37.78,Entertainment,Mobile
TXN_007340,CUST_0384,2026-01-02 02:50:00,44.99,Restaurant,Online
TXN_007341,CUST_0101,2026-03-06 02:15:00,10.15,Entertainment,Mobile
TXN_007342,CUST_0330,2026-06-09 09:31:00,23.89,Grocery,Online
TXN_007343,CUST_0481,2026-04-26 15:55:00,19.06,Restaurant,Online
TXN_007344,CUST_0244,2026-03-31 19:01:00,121.3,Healthcare,POS
TXN_007345,CUST_0242,2026-03-12 05:23:00,36.31,Restaurant,Online
TXN_007346,CUST_0271,2026-03-16 18:46:00,28.0,Travel,Mobile
TXN_007347,CUST_0376,2026-02-18 09:25:00,153.43,Restaurant,Mobile
TXN_007348,CUST_0216,2026-02-07 11:49:00,50.17,Restaurant,POS
TXN_007349,CUST_0182,2026-03-06 07:21:00,40.48,Grocery,Mobile
TXN_007350,CUST_0167,2026-01-30 11:26:00,12.8,Shopping,Mobile
TXN_007351,CUST_0456,2026-03-19 13:33:00,6.45,Shopping,Online
TXN_007352,CUST_0308,2026-06-07 18:47:00,40.76,Entertainment,POS
TXN_007353,CUST_0421,2026-05-24 16:05:00,59.64,Grocery,Online
TXN_007354,CUST_0254,2026-03-08 17:40:00,11.48,Travel,Online
TXN_007355,CUST_0434,2026-04-23 09:11:00,36.5,Utilities,Online
TXN_007356,CUST_0329,2026-04-27 17:43:00,43.79,Healthcare,Online
TXN_007357,CUST_0158,2026-04-12 12:07:00,32.11,Electronics,Mobile
TXN_007358,CUST_0206,2026-02-14 00:26:00,11.62,Grocery,POS
TXN_007359,CUST_0310,2026-01-12 23:28:00,34.79,Electronics,POS
TXN_007360,CUST_0055,2026-02-24 13:14:00,71.12,Electronics,POS
TXN_007361,CUST_0481,2026-01-08 18:04:00,18.91,Utilities,POS
TXN_007362,CUST_0446,2026-05-06 08:29:00,526.59,Travel,Mobile
TXN_007363,CUST_0362,2026-01-09 08:15:00,147.25,Travel,Mobile
TXN_007364,CUST_0266,2026-06-25 07:06:00,74.85,Utilities,ATM
TXN_007365,CUST_0016,2026-04-02 02:30:00,20.32,Utilities,Mobile
TXN_007366,CUST_0479,2026-02-25 18:21:00,135.11,Restaurant,POS
TXN_007367,CUST_0468,2026-05-10 09:27:00,71.24,Restaurant,Mobile
TXN_007368,CUST_0210,2026-02-10 20:23:00,14.85,Shopping,Mobile
TXN_007369,CUST_0278,2026-01-15 11:18:00,22.76,Shopping,Mobile
TXN_007370,CUST_0115,2026-06-25 16:50:00,53.08,Travel,Online
TXN_007371,CUST_0154,2026-01-14 05:40:00,12.48,Healthcare,Online
TXN_007372,CUST_0097,2026-03-27 00:55:00,19.97,Travel,POS
TXN_007373,CUST_0307,2026-04-18 11:09:00,9.12,Travel,POS
TXN_007374,CUST_0198,2026-02-02 13:48:00,19.24,Entertainment,POS
TXN_007375,CUST_0432,2026-01-21 07:15:00,23.34,Entertainment,ATM
TXN_007376,CUST_0332,2026-02-02 06:49:00,24.29,Shopping,POS
TXN_007377,CUST_0323,2026-04-07 13:03:00,103.3,Utilities,ATM
TXN_007378,CUST_0472,2026-05-14 14:05:00,76.25,Utilities,Mobile
TXN_007379,CUST_0065,2026-01-14 10:49:00,14.06,Entertainment,POS
TXN_007380,CUST_0475,2026-03-18 11:50:00,80.8,Restaurant,Online
TXN_007381,CUST_0313,2026-06-29 11:14:00,34.34,Grocery,Online
TXN_007382,CUST_0472,2026-03-06 14:46:00,828.75,Utilities,Online
TXN_007383,CUST_0189,2026-04-11 07:18:00,123.59,Entertainment,Online
TXN_007384,CUST_0274,2026-01-17 17:45:00,26.16,Healthcare,Online
TXN_007385,CUST_0263,2026-03-16 01:23:00,61.05,Grocery,Mobile
TXN_007386,CUST_0287,2026-05-17 22:44:00,15.73,Shopping,POS
TXN_007387,CUST_0466,2026-01-01 02:37:00,198.83,Shopping,Online
TXN_007388,CUST_0161,2026-05-26 21:10:00,15.43,Shopping,Online
TXN_007389,CUST_0299,2026-04-10 08:52:00,33.93,Travel,POS
TXN_007390,CUST_0486,2026-04-14 00:40:00,82.56,Electronics,POS
TXN_007391,CUST_0351,2026-04-18 20:27:00,111.07,Restaurant,Online
TXN_007392,CUST_0185,2026-01-03 00:42:00,12.43,Shopping,POS
TXN_007393,CUST_0151,2026-04-05 21:27:00,73.79,Shopping,POS
TXN_007394,CUST_0346,2026-06-23 05:48:00,37.78,Restaurant,Online
TXN_007395,CUST_0371,2026-03-30 21:04:00,212.71,Restaurant,Online
TXN_007396,CUST_0443,2026-03-29 06:49:00,19.48,Grocery,POS
TXN_007397,CUST_0443,2026-04-10 05:52:00,32.99,Shopping,Mobile
TXN_007398,CUST_0005,2026-03-26 12:28:00,42.41,Electronics,POS
TXN_007399,CUST_0474,2026-06-14 08:33:00,94.6,Shopping,Mobile
TXN_007400,CUST_0021,2026-01-06 09:15:00,12.94,Shopping,ATM
TXN_007401,CUST_0073,2026-02-02 09:49:00,198.72,Grocery,POS
TXN_007402,CUST_0036,2026-04-05 08:29:00,55.34,Restaurant,Online
TXN_007403,CUST_0242,2026-01-19 15:11:00,35.96,Electronics,Online
TXN_007404,CUST_0061,2026-02-21 02:26:00,3.79,Shopping,POS
TXN_007405,CUST_0355,2026-06-12 11:48:00,58.71,Entertainment,ATM
TXN_007406,CUST_0100,2026-05-01 22:49:00,46.67,Entertainment,ATM
TXN_007407,CUST_0500,2026-02-06 16:32:00,9.95,Shopping,Online
TXN_007408,CUST_0222,2026-01-22 13:21:00,10.32,Electronics,POS
TXN_007409,CUST_0268,2026-03-12 00:50:00,66.4,Grocery,Mobile
TXN_007410,CUST_0322,2026-06-08 16:39:00,14.0,Shopping,Mobile
TXN_007411,CUST_0348,2026-02-10 04:33:00,19.32,Utilities,POS
TXN_007412,CUST_0091,2026-02-26 13:08:00,22.4,Healthcare,Online
TXN_007413,CUST_0156,2026-04-27 22:20:00,46.7,Grocery,Mobile
TXN_007414,CUST_0411,2026-05-01 17:55:00,11.74,Restaurant,Online
TXN_007415,CUST_0068,2026-03-22 00:17:00,68.99,Travel,Mobile
TXN_007416,CUST_0140,2026-04-18 21:56:00,10.53,Electronics,Online
TXN_007417,CUST_0263,2026-05-05 08:48:00,25.04,Travel,POS
TXN_007418,CUST_0107,2026-02-08 13:53:00,23.29,Utilities,POS
TXN_007419,CUST_0448,2026-01-05 06:26:00,31.47,Grocery,Mobile
TXN_007420,CUST_0418,2026-06-21 00:58:00,13.2,Restaurant,Online
TXN_007421,CUST_0368,2026-04-29 04:25:00,199.9,Travel,ATM
TXN_007422,CUST_0321,2026-06-28 05:12:00,183.65,Electronics,Online
TXN_007423,CUST_0333,2026-05-18 16:24:00,12.08,Electronics,Online
TXN_007424,CUST_0224,2026-01-24 23:31:00,35.62,Grocery,Mobile
TXN_007425,CUST_0030,2026-02-11 16:32:00,40.85,Healthcare,Online
TXN_007426,CUST_0058,2026-03-05 05:20:00,43.11,Entertainment,Online
TXN_007427,CUST_0422,2026-01-20 18:45:00,154.56,Restaurant,Online
TXN_007428,CUST_0268,2026-05-11 13:52:00,117.33,Healthcare,ATM
TXN_007429,CUST_0014,2026-04-07 23:26:00,13.72,Grocery,POS
TXN_007430,CUST_0198,2026-03-02 17:30:00,61.14,Travel,Mobile
TXN_007431,CUST_0083,2026-03-25 01:38:00,6.21,Restaurant,POS
TXN_007432,CUST_0116,2026-01-31 13:36:00,91.56,Shopping,Online
TXN_007433,CUST_0114,2026-01-10 06:40:00,26.8,Utilities,Online
TXN_007434,CUST_0254,2026-06-14 07:35:00,44.46,Shopping,Online
TXN_007435,CUST_0447,2026-04-08 11:07:00,32.29,Utilities,POS
TXN_007436,CUST_0357,2026-04-23 23:25:00,42.96,Entertainment,POS
TXN_007437,CUST_0202,2026-04-05 14:19:00,9.51,Electronics,POS
TXN_007438,CUST_0372,2026-01-10 10:35:00,27.99,Healthcare,Online
TXN_007439,CUST_0298,2026-02-24 21:34:00,22.98,Entertainment,ATM
TXN_007440,CUST_0417,2026-03-31 21:23:00,3.87,Healthcare,Online
TXN_007441,CUST_0371,2026-03-18 21:10:00,12.1,Restaurant,POS
TXN_007442,CUST_0262,2026-02-12 02:30:00,60.29,Entertainment,POS
TXN_007443,CUST_0028,2026-05-07 21:13:00,16.06,Healthcare,Mobile
TXN_007444,CUST_0322,2026-03-28 05:57:00,249.28,Travel,Online
TXN_007445,CUST_0202,2026-04-09 21:52:00,16.22,Travel,Mobile
TXN_007446,CUST_0185,2026-01-23 09:15:00,44.58,Electronics,Online
TXN_007447,CUST_0500,2026-02-23 22:20:00,49.48,Travel,POS
TXN_007448,CUST_0455,2026-01-28 12:33:00,185.14,Healthcare,Online
TXN_007449,CUST_0329,2026-05-16 10:20:00,83.16,Electronics,POS
TXN_007450,CUST_0125,2026-05-25 07:08:00,55.32,Shopping,Mobile
TXN_007451,CUST_0027,2026-01-05 19:34:00,161.06,Restaurant,Online
TXN_007452,CUST_0036,2026-03-23 21:26:00,181.46,Utilities,POS
TXN_007453,CUST_0221,2026-01-01 12:45:00,60.72,Travel,ATM
TXN_007454,CUST_0487,2026-06-17 13:40:00,7.91,Travel,Online
TXN_007455,CUST_0318,2026-06-11 04:45:00,56.38,Electronics,POS
TXN_007456,CUST_0225,2026-04-08 11:27:00,38.38,Shopping,Mobile
TXN_007457,CUST_0133,2026-03-18 16:41:00,8.44,Restaurant,Online
TXN_007458,CUST_0226,2026-04-04 21:41:00,33.31,Healthcare,POS
TXN_007459,CUST_0196,2026-01-13 13:22:00,24.56,Utilities,Online
TXN_007460,CUST_0500,2026-02-08 07:49:00,31.16,Electronics,POS
TXN_007461,CUST_0368,2026-06-12 10:32:00,51.19,Entertainment,Online
TXN_007462,CUST_0228,2026-01-13 14:47:00,25.68,Healthcare,POS
TXN_007463,CUST_0340,2026-01-26 12:18:00,54.85,Restaurant,Online
TXN_007464,CUST_0019,2026-01-14 02:14:00,21.14,Grocery,Online
TXN_007465,CUST_0263,2026-02-24 00:29:00,174.67,Utilities,Mobile
TXN_007466,CUST_0468,2026-04-07 12:13:00,113.4,Travel,POS
TXN_007467,CUST_0151,2026-06-07 15:38:00,16.08,Entertainment,Online
TXN_007468,CUST_0233,2026-01-27 07:36:00,31.92,Shopping,Online
TXN_007469,CUST_0415,2026-04-24 11:22:00,8.55,Shopping,Mobile
TXN_007470,CUST_0017,2026-05-24 11:35:00,11.7,Shopping,ATM
TXN_007471,CUST_0238,2026-01-07 23:17:00,15.31,Entertainment,Mobile
TXN_007472,CUST_0314,2026-06-22 02:57:00,4.36,Entertainment,POS
TXN_007473,CUST_0278,2026-03-28 05:09:00,10.32,Healthcare,ATM
TXN_007474,CUST_0090,2026-01-29 17:07:00,16.65,Healthcare,Online
TXN_007475,CUST_0419,2026-05-04 20:39:00,37.14,Grocery,POS
TXN_007476,CUST_0056,2026-04-23 18:03:00,14.22,Shopping,POS
TXN_007477,CUST_0128,2026-06-08 15:21:00,11.72,Travel,POS
TXN_007478,CUST_0432,2026-02-05 22:54:00,11.23,Restaurant,Online
TXN_007479,CUST_0376,2026-04-04 03:35:00,52.08,Travel,Online
TXN_007480,CUST_0002,2026-05-12 20:59:00,50.32,Grocery,Online
TXN_007481,CUST_0309,2026-06-11 15:31:00,14.93,Shopping,Online
TXN_007482,CUST_0488,2026-01-04 10:37:00,20.87,Healthcare,POS
TXN_007483,CUST_0240,2026-06-17 14:15:00,285.5,Healthcare,Online
TXN_007484,CUST_0013,2026-04-01 03:18:00,20.56,Travel,POS
TXN_007485,CUST_0024,2026-06-29 04:34:00,19.9,Utilities,POS
TXN_007486,CUST_0138,2026-01-19 11:54:00,16.4,Shopping,ATM
TXN_007487,CUST_0112,2026-01-27 08:12:00,3.16,Healthcare,Online
TXN_007488,CUST_0330,2026-06-19 15:05:00,10.43,Entertainment,POS
TXN_007489,CUST_0285,2026-05-26 08:40:00,28.86,Travel,Online
TXN_007490,CUST_0006,2026-01-17 23:55:00,56.28,Restaurant,Mobile
TXN_007491,CUST_0356,2026-01-17 07:59:00,44.32,Healthcare,POS
TXN_007492,CUST_0217,2026-04-09 12:12:00,10.5,Electronics,Online
TXN_007493,CUST_0275,2026-03-08 00:45:00,6.55,Entertainment,POS
TXN_007494,CUST_0080,2026-05-20 12:45:00,91.99,Restaurant,Online
TXN_007495,CUST_0193,2026-02-18 20:43:00,22.83,Utilities,Online
TXN_007496,CUST_0332,2026-04-22 22:15:00,8.0,Electronics,POS
TXN_007497,CUST_0065,2026-01-23 03:09:00,93.19,Electronics,POS
TXN_007498,CUST_0384,2026-02-01 11:01:00,72.74,Utilities,POS
TXN_007499,CUST_0388,2026-01-27 01:39:00,89.53,Travel,Online
TXN_007500,CUST_0137,2026-01-24 07:36:00,15.43,Shopping,POS
TXN_007501,CUST_0104,2026-01-18 21:32:00,26.49,Grocery,Online
TXN_007502,CUST_0472,2026-03-14 22:55:00,51.14,Travel,Mobile
TXN_007503,CUST_0052,2026-03-11 05:19:00,25.96,Electronics,POS
TXN_007504,CUST_0281,2026-03-15 02:56:00,140.68,Shopping,Online
TXN_007505,CUST_0027,2026-04-22 16:05:00,21.21,Utilities,Online
TXN_007506,CUST_0419,2026-05-24 13:22:00,16.27,Utilities,POS
TXN_007507,CUST_0134,2026-06-17 06:06:00,104.01,Restaurant,Online
TXN_007508,CUST_0062,2026-03-27 08:59:00,390.02,Healthcare,Online
TXN_007509,CUST_0105,2026-02-10 23:04:00,19.32,Travel,Mobile
TXN_007510,CUST_0417,2026-05-19 23:09:00,30.78,Travel,Mobile
TXN_007511,CUST_0378,2026-02-05 16:22:00,43.57,Grocery,POS
TXN_007512,CUST_0066,2026-05-21 20:05:00,59.99,Shopping,POS
TXN_007513,CUST_0221,2026-06-27 08:51:00,3.36,Utilities,POS
TXN_007514,CUST_0182,2026-04-08 01:47:00,28.05,Shopping,Online
TXN_007515,CUST_0443,2026-04-02 17:35:00,35.44,Electronics,ATM
TXN_007516,CUST_0044,2026-01-31 09:51:00,2.72,Restaurant,Online
TXN_007517,CUST_0344,2026-06-14 21:24:00,20.61,Entertainment,Mobile
TXN_007518,CUST_0450,2026-04-12 01:38:00,28.46,Entertainment,Mobile
TXN_007519,CUST_0234,2026-01-12 02:11:00,62.19,Restaurant,POS
TXN_007520,CUST_0053,2026-01-24 01:00:00,18.76,Travel,Online
TXN_007521,CUST_0014,2026-01-19 03:40:00,10.65,Shopping,POS
TXN_007522,CUST_0003,2026-05-10 12:24:00,140.34,Grocery,Online
TXN_007523,CUST_0257,2026-01-04 01:20:00,18.79,Electronics,POS
TXN_007524,CUST_0143,2026-06-11 09:15:00,62.64,Restaurant,Online
TXN_007525,CUST_0253,2026-04-20 17:39:00,24.7,Shopping,Mobile
TXN_007526,CUST_0391,2026-06-08 18:29:00,5.87,Healthcare,POS
TXN_007527,CUST_0319,2026-02-11 08:51:00,65.55,Grocery,POS
TXN_007528,CUST_0342,2026-01-01 08:58:00,9.78,Healthcare,Online
TXN_007529,CUST_0376,2026-02-28 09:32:00,39.44,Entertainment,Mobile
TXN_007530,CUST_0312,2026-05-09 23:58:00,39.99,Travel,POS
TXN_007531,CUST_0500,2026-01-24 14:18:00,16.63,Entertainment,Mobile
TXN_007532,CUST_0388,2026-06-03 07:43:00,42.23,Shopping,POS
TXN_007533,CUST_0468,2026-03-25 01:27:00,32.06,Entertainment,ATM
TXN_007534,CUST_0358,2026-03-07 14:36:00,32.36,Shopping,POS
TXN_007535,CUST_0282,2026-03-09 21:03:00,47.46,Healthcare,Online
TXN_007536,CUST_0431,2026-02-04 07:09:00,34.19,Electronics,Online
TXN_007537,CUST_0075,2026-05-12 12:42:00,15.11,Travel,Mobile
TXN_007538,CUST_0088,2026-05-05 18:13:00,132.31,Restaurant,Mobile
TXN_007539,CUST_0318,2026-03-28 13:36:00,158.75,Travel,POS
TXN_007540,CUST_0330,2026-05-13 07:32:00,24.91,Grocery,ATM
TXN_007541,CUST_0385,2026-06-18 05:35:00,120.65,Travel,POS
TXN_007542,CUST_0220,2026-02-16 05:04:00,117.34,Electronics,Mobile
